gene_stable_id	transcript_stable_id	protein_stable_id	xref	db_name	info_type	source_identity	xref_identity	linkage_type
Solyc08g028700.1	Solyc08g028700.1.1	Solyc08g028700.1.1	K4CJT6	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g028730.1	Solyc08g028730.1.1	Solyc08g028730.1.1	K4CJT7	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g028740.1	Solyc08g028740.1.1	Solyc08g028740.1.1	K4CJT8	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g028750.1	Solyc08g028750.1.1	Solyc08g028750.1.1	K4CJT9	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g028760.1	Solyc08g028760.1.1	Solyc08g028760.1.1	K4CJU0	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g028770.1	Solyc08g028770.1.1	Solyc08g028770.1.1	K4CJU1	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g028780.1	Solyc08g028780.1.1	Solyc08g028780.1.1	K4CJU2	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g028790.1	Solyc08g028790.1.1	Solyc08g028790.1.1	K4CJU3	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g028800.1	Solyc08g028800.1.1	Solyc08g028800.1.1	K4CJU4	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g028810.1	Solyc08g028810.1.1	Solyc08g028810.1.1	K4CJU5	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g028820.1	Solyc08g028820.1.1	Solyc08g028820.1.1	K4CJU6	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g028830.1	Solyc08g028830.1.1	Solyc08g028830.1.1	K4CJU7	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g028840.1	Solyc08g028840.1.1	Solyc08g028840.1.1	K4CJU8	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g028850.1	Solyc08g028850.1.1	Solyc08g028850.1.1	K4CJU9	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g028860.1	Solyc08g028860.1.1	Solyc08g028860.1.1	K4CJV0	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g028870.1	Solyc08g028870.1.1	Solyc08g028870.1.1	K4CJV1	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g028880.1	Solyc08g028880.1.1	Solyc08g028880.1.1	K4CJV2	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g028890.1	Solyc08g028890.1.1	Solyc08g028890.1.1	K4CJV3	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g028900.1	Solyc08g028900.1.1	Solyc08g028900.1.1	K4CJV4	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g028910.1	Solyc08g028910.1.1	Solyc08g028910.1.1	K4CJV5	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g028920.1	Solyc08g028920.1.1	Solyc08g028920.1.1	K4CJV6	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g028930.1	Solyc08g028930.1.1	Solyc08g028930.1.1	K4CJV7	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g028940.1	Solyc08g028940.1.1	Solyc08g028940.1.1	K4CJV8	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g028950.1	Solyc08g028950.1.1	Solyc08g028950.1.1	K4CJV9	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g028970.2	Solyc08g028970.2.1	Solyc08g028970.2.1	K4CJW0	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g028980.1	Solyc08g028980.1.1	Solyc08g028980.1.1	K4CJW1	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g028990.1	Solyc08g028990.1.1	Solyc08g028990.1.1	K4CJW2	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g029000.2	Solyc08g029000.2.1	Solyc08g029000.2.1	K4CJW3	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g029010.1	Solyc08g029010.1.1	Solyc08g029010.1.1	K4CJW4	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g029020.1	Solyc08g029020.1.1	Solyc08g029020.1.1	K4CJW5	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g029030.1	Solyc08g029030.1.1	Solyc08g029030.1.1	K4CJW6	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g029040.1	Solyc08g029040.1.1	Solyc08g029040.1.1	K4CJW7	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g029050.2	Solyc08g029050.2.1	Solyc08g029050.2.1	K4CJW8	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g029060.1	Solyc08g029060.1.1	Solyc08g029060.1.1	K4CJW9	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g029070.1	Solyc08g029070.1.1	Solyc08g029070.1.1	K4CJX0	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g029080.1	Solyc08g029080.1.1	Solyc08g029080.1.1	K4CJX1	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g029090.2	Solyc08g029090.2.1	Solyc08g029090.2.1	K4CJX2	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g029110.2	Solyc08g029110.2.1	Solyc08g029110.2.1	K4CJX3	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g029120.1	Solyc08g029120.1.1	Solyc08g029120.1.1	K4CJX4	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g029130.2	Solyc08g029130.2.1	Solyc08g029130.2.1	K4CJX5	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g029140.1	Solyc08g029140.1.1	Solyc08g029140.1.1	K4CJX6	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g029150.1	Solyc08g029150.1.1	Solyc08g029150.1.1	K4CJX7	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g029160.1	Solyc08g029160.1.1	Solyc08g029160.1.1	K4CJX8	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g029170.2	Solyc08g029170.2.1	Solyc08g029170.2.1	K4CJX9	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g029180.1	Solyc08g029180.1.1	Solyc08g029180.1.1	K4CJY0	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g029190.2	Solyc08g029190.2.1	Solyc08g029190.2.1	K4CJY1	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g029200.2	Solyc08g029200.2.1	Solyc08g029200.2.1	K4CJY2	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g029210.1	Solyc08g029210.1.1	Solyc08g029210.1.1	K4CJY3	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g029220.1	Solyc08g029220.1.1	Solyc08g029220.1.1	K4CJY4	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g029230.2	Solyc08g029230.2.1	Solyc08g029230.2.1	K4CJY5	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g029240.2	Solyc08g029240.2.1	Solyc08g029240.2.1	K4CJY6	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g029250.1	Solyc08g029250.1.1	Solyc08g029250.1.1	K4CJY7	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g029260.1	Solyc08g029260.1.1	Solyc08g029260.1.1	K4CJY8	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g029270.1	Solyc08g029270.1.1	Solyc08g029270.1.1	K4CJY9	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g029280.1	Solyc08g029280.1.1	Solyc08g029280.1.1	K4CJZ0	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g029290.1	Solyc08g029290.1.1	Solyc08g029290.1.1	K4CJZ1	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g029300.1	Solyc08g029300.1.1	Solyc08g029300.1.1	K4CJZ2	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g029310.1	Solyc08g029310.1.1	Solyc08g029310.1.1	K4CJZ3	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g029330.1	Solyc08g029330.1.1	Solyc08g029330.1.1	K4CJZ4	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g029340.1	Solyc08g029340.1.1	Solyc08g029340.1.1	K4CJZ5	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g029350.1	Solyc08g029350.1.1	Solyc08g029350.1.1	K4CJZ6	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g029360.2	Solyc08g029360.2.1	Solyc08g029360.2.1	K4CJZ7	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g029380.1	Solyc08g029380.1.1	Solyc08g029380.1.1	K4CJZ8	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g029390.1	Solyc08g029390.1.1	Solyc08g029390.1.1	K4CJZ9	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g029400.1	Solyc08g029400.1.1	Solyc08g029400.1.1	K4CK00	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g029410.1	Solyc08g029410.1.1	Solyc08g029410.1.1	K4CK01	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g036410.1	Solyc08g036410.1.1	Solyc08g036410.1.1	K4CK02	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g036420.1	Solyc08g036420.1.1	Solyc08g036420.1.1	K4CK03	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g036430.1	Solyc08g036430.1.1	Solyc08g036430.1.1	K4CK04	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g036440.1	Solyc08g036440.1.1	Solyc08g036440.1.1	K4CK05	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g036450.1	Solyc08g036450.1.1	Solyc08g036450.1.1	K4CK06	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g036470.1	Solyc08g036470.1.1	Solyc08g036470.1.1	K4CK07	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g036480.1	Solyc08g036480.1.1	Solyc08g036480.1.1	K4CK08	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g036490.1	Solyc08g036490.1.1	Solyc08g036490.1.1	K4CK09	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g036500.1	Solyc08g036500.1.1	Solyc08g036500.1.1	K4CK10	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g036510.1	Solyc08g036510.1.1	Solyc08g036510.1.1	K4CK11	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g036520.2	Solyc08g036520.2.1	Solyc08g036520.2.1	K4CK12	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g036530.1	Solyc08g036530.1.1	Solyc08g036530.1.1	K4CK13	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g036540.1	Solyc08g036540.1.1	Solyc08g036540.1.1	K4CK14	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g036550.1	Solyc08g036550.1.1	Solyc08g036550.1.1	K4CK15	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g036560.2	Solyc08g036560.2.1	Solyc08g036560.2.1	K4CK16	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g036570.1	Solyc08g036570.1.1	Solyc08g036570.1.1	K4CK17	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g036580.1	Solyc08g036580.1.1	Solyc08g036580.1.1	K4CK18	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g036590.1	Solyc08g036590.1.1	Solyc08g036590.1.1	K4CK19	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g036600.1	Solyc08g036600.1.1	Solyc08g036600.1.1	K4CK20	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g036610.1	Solyc08g036610.1.1	Solyc08g036610.1.1	K4CK21	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g036620.2	Solyc08g036620.2.1	Solyc08g036620.2.1	K4CK22	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g036630.1	Solyc08g036630.1.1	Solyc08g036630.1.1	K4CK23	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g036640.2	Solyc08g036640.2.1	Solyc08g036640.2.1	K4CK24	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g036650.1	Solyc08g036650.1.1	Solyc08g036650.1.1	K4CK25	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g036660.2	Solyc08g036660.2.1	Solyc08g036660.2.1	K4CK26	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g041660.1	Solyc08g041660.1.1	Solyc08g041660.1.1	K4CK27	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g041670.1	Solyc08g041670.1.1	Solyc08g041670.1.1	K4CK28	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g041680.1	Solyc08g041680.1.1	Solyc08g041680.1.1	K4CK29	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g041690.1	Solyc08g041690.1.1	Solyc08g041690.1.1	K4CK30	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g041700.1	Solyc08g041700.1.1	Solyc08g041700.1.1	K4CK31	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g041710.2	Solyc08g041710.2.1	Solyc08g041710.2.1	K4CK32	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g041720.1	Solyc08g041720.1.1	Solyc08g041720.1.1	K4CK33	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g041730.1	Solyc08g041730.1.1	Solyc08g041730.1.1	K4CK34	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g041740.1	Solyc08g041740.1.1	Solyc08g041740.1.1	K4CK35	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g041750.1	Solyc08g041750.1.1	Solyc08g041750.1.1	K4CK36	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g041760.1	Solyc08g041760.1.1	Solyc08g041760.1.1	K4CK37	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g041770.2	Solyc08g041770.2.1	Solyc08g041770.2.1	K4CK38	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g041780.2	Solyc08g041780.2.1	Solyc08g041780.2.1	K4CK39	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g041790.1	Solyc08g041790.1.1	Solyc08g041790.1.1	K4CK40	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g041800.2	Solyc08g041800.2.1	Solyc08g041800.2.1	K4CK41	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g041810.1	Solyc08g041810.1.1	Solyc08g041810.1.1	K4CK42	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g041820.2	Solyc08g041820.2.1	Solyc08g041820.2.1	K4CK43	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g041830.1	Solyc08g041830.1.1	Solyc08g041830.1.1	K4CK44	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g041850.2	Solyc08g041850.2.1	Solyc08g041850.2.1	K4CK45	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g041860.1	Solyc08g041860.1.1	Solyc08g041860.1.1	K4CK46	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g041870.2	Solyc08g041870.2.1	Solyc08g041870.2.1	K4CK47	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g041880.1	Solyc08g041880.1.1	Solyc08g041880.1.1	K4CK48	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g041890.2	Solyc08g041890.2.1	Solyc08g041890.2.1	K4CK49	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g041920.1	Solyc08g041920.1.1	Solyc08g041920.1.1	K4CK50	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g041930.1	Solyc08g041930.1.1	Solyc08g041930.1.1	K4CK51	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g041940.1	Solyc08g041940.1.1	Solyc08g041940.1.1	K4CK52	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g041950.1	Solyc08g041950.1.1	Solyc08g041950.1.1	K4CK53	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g041960.1	Solyc08g041960.1.1	Solyc08g041960.1.1	K4CK54	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g041970.1	Solyc08g041970.1.1	Solyc08g041970.1.1	K4CK55	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g041980.2	Solyc08g041980.2.1	Solyc08g041980.2.1	K4CK56	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g041990.1	Solyc08g041990.1.1	Solyc08g041990.1.1	K4CK57	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g042000.2	Solyc08g042000.2.1	Solyc08g042000.2.1	H9BYP5	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g042010.2	Solyc08g042010.2.1	Solyc08g042010.2.1	K4CK59	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g042020.1	Solyc08g042020.1.1	Solyc08g042020.1.1	K4CK60	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g042030.1	Solyc08g042030.1.1	Solyc08g042030.1.1	K4CK61	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g042040.2	Solyc08g042040.2.1	Solyc08g042040.2.1	K4CK62	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g042050.2	Solyc08g042050.2.1	Solyc08g042050.2.1	K4CK63	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g042060.1	Solyc08g042060.1.1	Solyc08g042060.1.1	K4CK64	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g042070.1	Solyc08g042070.1.1	Solyc08g042070.1.1	K4CK65	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g042080.2	Solyc08g042080.2.1	Solyc08g042080.2.1	K4CK66	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g042090.1	Solyc08g042090.1.1	Solyc08g042090.1.1	K4CK67	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g042100.2	Solyc08g042100.2.1	Solyc08g042100.2.1	K4CK68	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g042110.1	Solyc08g042110.1.1	Solyc08g042110.1.1	K4CK69	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g042120.1	Solyc08g042120.1.1	Solyc08g042120.1.1	K4CK70	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g042130.2	Solyc08g042130.2.1	Solyc08g042130.2.1	K4CK71	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g042140.2	Solyc08g042140.2.1	Solyc08g042140.2.1	K4CK72	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g043140.2	Solyc08g043140.2.1	Solyc08g043140.2.1	K4CK73	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g043150.1	Solyc08g043150.1.1	Solyc08g043150.1.1	K4CK74	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g043160.1	Solyc08g043160.1.1	Solyc08g043160.1.1	K4CK75	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g043170.2	Solyc08g043170.2.1	Solyc08g043170.2.1	K4CK76	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g043180.2	Solyc08g043180.2.1	Solyc08g043180.2.1	K4CK77	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g043190.1	Solyc08g043190.1.1	Solyc08g043190.1.1	K4CK78	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g043200.1	Solyc08g043200.1.1	Solyc08g043200.1.1	K4CK79	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g043220.1	Solyc08g043220.1.1	Solyc08g043220.1.1	K4CK80	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g044220.1	Solyc08g044220.1.1	Solyc08g044220.1.1	K4CK81	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g044230.1	Solyc08g044230.1.1	Solyc08g044230.1.1	K4CK82	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g044240.1	Solyc08g044240.1.1	Solyc08g044240.1.1	K4CK83	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g044250.1	Solyc08g044250.1.1	Solyc08g044250.1.1	K4CK84	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g044260.2	Solyc08g044260.2.1	Solyc08g044260.2.1	K4CK85	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g044270.2	Solyc08g044270.2.1	Solyc08g044270.2.1	K4CK86	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g044280.1	Solyc08g044280.1.1	Solyc08g044280.1.1	K4CK87	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g044300.1	Solyc08g044300.1.1	Solyc08g044300.1.1	K4CK88	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g044310.1	Solyc08g044310.1.1	Solyc08g044310.1.1	K4CK89	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g044320.1	Solyc08g044320.1.1	Solyc08g044320.1.1	K4CK90	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g044330.2	Solyc08g044330.2.1	Solyc08g044330.2.1	K4CK91	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g044340.1	Solyc08g044340.1.1	Solyc08g044340.1.1	K4CK92	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g044350.1	Solyc08g044350.1.1	Solyc08g044350.1.1	K4CK93	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g044360.1	Solyc08g044360.1.1	Solyc08g044360.1.1	K4CK94	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g044370.1	Solyc08g044370.1.1	Solyc08g044370.1.1	K4CK95	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g044380.1	Solyc08g044380.1.1	Solyc08g044380.1.1	K4CK96	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g044390.1	Solyc08g044390.1.1	Solyc08g044390.1.1	K4CK97	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g044400.1	Solyc08g044400.1.1	Solyc08g044400.1.1	K4CK98	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g044410.1	Solyc08g044410.1.1	Solyc08g044410.1.1	K4CK99	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g044420.1	Solyc08g044420.1.1	Solyc08g044420.1.1	K4CKA0	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g044440.1	Solyc08g044440.1.1	Solyc08g044440.1.1	K4CKA1	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g044450.1	Solyc08g044450.1.1	Solyc08g044450.1.1	K4CKA2	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g044460.1	Solyc08g044460.1.1	Solyc08g044460.1.1	K4CKA3	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g044470.1	Solyc08g044470.1.1	Solyc08g044470.1.1	K4CKA4	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g044480.1	Solyc08g044480.1.1	Solyc08g044480.1.1	K4CKA5	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g044490.1	Solyc08g044490.1.1	Solyc08g044490.1.1	K4CKA6	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g044500.1	Solyc08g044500.1.1	Solyc08g044500.1.1	K4CKA7	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g044510.2	Solyc08g044510.2.1	Solyc08g044510.2.1	K4CKA8	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g044520.1	Solyc08g044520.1.1	Solyc08g044520.1.1	K4CKA9	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g044530.1	Solyc08g044530.1.1	Solyc08g044530.1.1	K4CKB0	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g044540.1	Solyc08g044540.1.1	Solyc08g044540.1.1	K4CKB1	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g044550.1	Solyc08g044550.1.1	Solyc08g044550.1.1	K4CKB2	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g044560.1	Solyc08g044560.1.1	Solyc08g044560.1.1	K4CKB3	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g044570.1	Solyc08g044570.1.1	Solyc08g044570.1.1	K4CKB4	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g044590.1	Solyc08g044590.1.1	Solyc08g044590.1.1	K4CKB5	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g044600.1	Solyc08g044600.1.1	Solyc08g044600.1.1	K4CKB6	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g044610.1	Solyc08g044610.1.1	Solyc08g044610.1.1	K4CKB7	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g045620.1	Solyc08g045620.1.1	Solyc08g045620.1.1	K4CKB8	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g045630.1	Solyc08g045630.1.1	Solyc08g045630.1.1	K4CKB9	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g045640.2	Solyc08g045640.2.1	Solyc08g045640.2.1	K4CKC0	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g045650.1	Solyc08g045650.1.1	Solyc08g045650.1.1	K4CKC1	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g045660.1	Solyc08g045660.1.1	Solyc08g045660.1.1	K4CKC2	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g045670.1	Solyc08g045670.1.1	Solyc08g045670.1.1	K4CKC3	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g045680.1	Solyc08g045680.1.1	Solyc08g045680.1.1	K4CKC4	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g045690.1	Solyc08g045690.1.1	Solyc08g045690.1.1	K4CKC5	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g045710.1	Solyc08g045710.1.1	Solyc08g045710.1.1	K4CKC6	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g045720.1	Solyc08g045720.1.1	Solyc08g045720.1.1	K4CKC7	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g045730.1	Solyc08g045730.1.1	Solyc08g045730.1.1	K4CKC8	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g045740.1	Solyc08g045740.1.1	Solyc08g045740.1.1	K4CKC9	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g045750.1	Solyc08g045750.1.1	Solyc08g045750.1.1	K4CKD0	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g045760.1	Solyc08g045760.1.1	Solyc08g045760.1.1	K4CKD1	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g045770.1	Solyc08g045770.1.1	Solyc08g045770.1.1	K4CKD2	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g045780.2	Solyc08g045780.2.1	Solyc08g045780.2.1	K4CKD3	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g045790.1	Solyc08g045790.1.1	Solyc08g045790.1.1	K4CKD4	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g045800.1	Solyc08g045800.1.1	Solyc08g045800.1.1	K4CKD5	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g045810.1	Solyc08g045810.1.1	Solyc08g045810.1.1	K4CKD6	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g045830.1	Solyc08g045830.1.1	Solyc08g045830.1.1	K4CKD7	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g045840.1	Solyc08g045840.1.1	Solyc08g045840.1.1	K4CKD8	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g045850.2	Solyc08g045850.2.1	Solyc08g045850.2.1	K4CKD9	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g045860.1	Solyc08g045860.1.1	Solyc08g045860.1.1	K4CKE0	Uniprot/SPTREMBL	NONE	-	-	-
Solyc08g045870.2	Solyc08g045870.2.1	Solyc08g045870.2.1	K4CKE1	Uniprot/SPTREMBL	NONE	-	-	-
